original_path,transformed_path,label,transform,parameter
data/raw/CIFAKE/test/REAL/0271 (5).jpg,data/robustness/blur_1.0/05119.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0271 (5).jpg,data/robustness/resize_0.5/05119.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0271 (5).jpg,data/robustness/noise_0.05/05119.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0271 (5).jpg,data/robustness/colour_jitter/05119.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0271 (5).jpg,data/robustness/crop_80/05119.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0219 (10).jpg,data/robustness/clean/05120.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0219 (10).jpg,data/robustness/jpeg_70/05120.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0219 (10).jpg,data/robustness/jpeg_30/05120.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0219 (10).jpg,data/robustness/blur_1.0/05120.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0219 (10).jpg,data/robustness/resize_0.5/05120.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0219 (10).jpg,data/robustness/noise_0.05/05120.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0219 (10).jpg,data/robustness/colour_jitter/05120.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0219 (10).jpg,data/robustness/crop_80/05120.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0593 (7).jpg,data/robustness/clean/05121.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0593 (7).jpg,data/robustness/jpeg_70/05121.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0593 (7).jpg,data/robustness/jpeg_30/05121.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0593 (7).jpg,data/robustness/blur_1.0/05121.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0593 (7).jpg,data/robustness/resize_0.5/05121.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0593 (7).jpg,data/robustness/noise_0.05/05121.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0593 (7).jpg,data/robustness/colour_jitter/05121.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0593 (7).jpg,data/robustness/crop_80/05121.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0052 (2).jpg,data/robustness/clean/05122.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0052 (2).jpg,data/robustness/jpeg_70/05122.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0052 (2).jpg,data/robustness/jpeg_30/05122.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0052 (2).jpg,data/robustness/blur_1.0/05122.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0052 (2).jpg,data/robustness/resize_0.5/05122.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0052 (2).jpg,data/robustness/noise_0.05/05122.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0052 (2).jpg,data/robustness/colour_jitter/05122.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0052 (2).jpg,data/robustness/crop_80/05122.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0975 (6).jpg,data/robustness/clean/05123.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0975 (6).jpg,data/robustness/jpeg_70/05123.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0975 (6).jpg,data/robustness/jpeg_30/05123.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0975 (6).jpg,data/robustness/blur_1.0/05123.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0975 (6).jpg,data/robustness/resize_0.5/05123.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0975 (6).jpg,data/robustness/noise_0.05/05123.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0975 (6).jpg,data/robustness/colour_jitter/05123.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0975 (6).jpg,data/robustness/crop_80/05123.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0309 (5).jpg,data/robustness/clean/05124.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0309 (5).jpg,data/robustness/jpeg_70/05124.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0309 (5).jpg,data/robustness/jpeg_30/05124.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0309 (5).jpg,data/robustness/blur_1.0/05124.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0309 (5).jpg,data/robustness/resize_0.5/05124.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0309 (5).jpg,data/robustness/noise_0.05/05124.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0309 (5).jpg,data/robustness/colour_jitter/05124.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0309 (5).jpg,data/robustness/crop_80/05124.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0455 (3).jpg,data/robustness/clean/05125.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0455 (3).jpg,data/robustness/jpeg_70/05125.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0455 (3).jpg,data/robustness/jpeg_30/05125.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0455 (3).jpg,data/robustness/blur_1.0/05125.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0455 (3).jpg,data/robustness/resize_0.5/05125.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0455 (3).jpg,data/robustness/noise_0.05/05125.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0455 (3).jpg,data/robustness/colour_jitter/05125.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0455 (3).jpg,data/robustness/crop_80/05125.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0261 (5).jpg,data/robustness/clean/05126.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0261 (5).jpg,data/robustness/jpeg_70/05126.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0261 (5).jpg,data/robustness/jpeg_30/05126.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0261 (5).jpg,data/robustness/blur_1.0/05126.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0261 (5).jpg,data/robustness/resize_0.5/05126.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0261 (5).jpg,data/robustness/noise_0.05/05126.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0261 (5).jpg,data/robustness/colour_jitter/05126.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0261 (5).jpg,data/robustness/crop_80/05126.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0583 (7).jpg,data/robustness/clean/05127.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0583 (7).jpg,data/robustness/jpeg_70/05127.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0583 (7).jpg,data/robustness/jpeg_30/05127.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0583 (7).jpg,data/robustness/blur_1.0/05127.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0583 (7).jpg,data/robustness/resize_0.5/05127.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0583 (7).jpg,data/robustness/noise_0.05/05127.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0583 (7).jpg,data/robustness/colour_jitter/05127.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0583 (7).jpg,data/robustness/crop_80/05127.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0218 (10).jpg,data/robustness/clean/05128.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0218 (10).jpg,data/robustness/jpeg_70/05128.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0218 (10).jpg,data/robustness/jpeg_30/05128.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0218 (10).jpg,data/robustness/blur_1.0/05128.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0218 (10).jpg,data/robustness/resize_0.5/05128.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0218 (10).jpg,data/robustness/noise_0.05/05128.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0218 (10).jpg,data/robustness/colour_jitter/05128.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0218 (10).jpg,data/robustness/crop_80/05128.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0184 (6).jpg,data/robustness/clean/05129.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0184 (6).jpg,data/robustness/jpeg_70/05129.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0184 (6).jpg,data/robustness/jpeg_30/05129.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0184 (6).jpg,data/robustness/blur_1.0/05129.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0184 (6).jpg,data/robustness/resize_0.5/05129.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0184 (6).jpg,data/robustness/noise_0.05/05129.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0184 (6).jpg,data/robustness/colour_jitter/05129.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0184 (6).jpg,data/robustness/crop_80/05129.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0666 (4).jpg,data/robustness/clean/05130.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0666 (4).jpg,data/robustness/jpeg_70/05130.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0666 (4).jpg,data/robustness/jpeg_30/05130.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0666 (4).jpg,data/robustness/blur_1.0/05130.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0666 (4).jpg,data/robustness/resize_0.5/05130.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0666 (4).jpg,data/robustness/noise_0.05/05130.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0666 (4).jpg,data/robustness/colour_jitter/05130.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0666 (4).jpg,data/robustness/crop_80/05130.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0934 (9).jpg,data/robustness/clean/05131.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0934 (9).jpg,data/robustness/jpeg_70/05131.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0934 (9).jpg,data/robustness/jpeg_30/05131.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0934 (9).jpg,data/robustness/blur_1.0/05131.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0934 (9).jpg,data/robustness/resize_0.5/05131.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0934 (9).jpg,data/robustness/noise_0.05/05131.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0934 (9).jpg,data/robustness/colour_jitter/05131.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0934 (9).jpg,data/robustness/crop_80/05131.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0445 (3).jpg,data/robustness/clean/05132.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0445 (3).jpg,data/robustness/jpeg_70/05132.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0445 (3).jpg,data/robustness/jpeg_30/05132.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0445 (3).jpg,data/robustness/blur_1.0/05132.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0445 (3).jpg,data/robustness/resize_0.5/05132.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0445 (3).jpg,data/robustness/noise_0.05/05132.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0445 (3).jpg,data/robustness/colour_jitter/05132.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0445 (3).jpg,data/robustness/crop_80/05132.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0319 (5).jpg,data/robustness/clean/05133.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0319 (5).jpg,data/robustness/jpeg_70/05133.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0319 (5).jpg,data/robustness/jpeg_30/05133.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0319 (5).jpg,data/robustness/blur_1.0/05133.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0319 (5).jpg,data/robustness/resize_0.5/05133.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0319 (5).jpg,data/robustness/noise_0.05/05133.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0319 (5).jpg,data/robustness/colour_jitter/05133.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0319 (5).jpg,data/robustness/crop_80/05133.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0965 (6).jpg,data/robustness/clean/05134.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0965 (6).jpg,data/robustness/jpeg_70/05134.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0965 (6).jpg,data/robustness/jpeg_30/05134.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0965 (6).jpg,data/robustness/blur_1.0/05134.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0965 (6).jpg,data/robustness/resize_0.5/05134.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0965 (6).jpg,data/robustness/noise_0.05/05134.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0965 (6).jpg,data/robustness/colour_jitter/05134.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0965 (6).jpg,data/robustness/crop_80/05134.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0042 (2).jpg,data/robustness/clean/05135.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0042 (2).jpg,data/robustness/jpeg_70/05135.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0042 (2).jpg,data/robustness/jpeg_30/05135.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0042 (2).jpg,data/robustness/blur_1.0/05135.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0042 (2).jpg,data/robustness/resize_0.5/05135.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0042 (2).jpg,data/robustness/noise_0.05/05135.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0042 (2).jpg,data/robustness/colour_jitter/05135.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0042 (2).jpg,data/robustness/crop_80/05135.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0213 (5).jpg,data/robustness/clean/05136.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0213 (5).jpg,data/robustness/jpeg_70/05136.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0213 (5).jpg,data/robustness/jpeg_30/05136.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0213 (5).jpg,data/robustness/blur_1.0/05136.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0213 (5).jpg,data/robustness/resize_0.5/05136.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0213 (5).jpg,data/robustness/noise_0.05/05136.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0213 (5).jpg,data/robustness/colour_jitter/05136.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0213 (5).jpg,data/robustness/crop_80/05136.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0345.jpg,data/robustness/clean/05137.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0345.jpg,data/robustness/jpeg_70/05137.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0345.jpg,data/robustness/jpeg_30/05137.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0345.jpg,data/robustness/blur_1.0/05137.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0345.jpg,data/robustness/resize_0.5/05137.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0345.jpg,data/robustness/noise_0.05/05137.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0345.jpg,data/robustness/colour_jitter/05137.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0345.jpg,data/robustness/crop_80/05137.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0148 (2).jpg,data/robustness/clean/05138.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0148 (2).jpg,data/robustness/jpeg_70/05138.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0148 (2).jpg,data/robustness/jpeg_30/05138.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0148 (2).jpg,data/robustness/blur_1.0/05138.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0148 (2).jpg,data/robustness/resize_0.5/05138.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0148 (2).jpg,data/robustness/noise_0.05/05138.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0148 (2).jpg,data/robustness/colour_jitter/05138.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0148 (2).jpg,data/robustness/crop_80/05138.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0946 (9).jpg,data/robustness/clean/05139.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0946 (9).jpg,data/robustness/jpeg_70/05139.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0946 (9).jpg,data/robustness/jpeg_30/05139.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0946 (9).jpg,data/robustness/blur_1.0/05139.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0946 (9).jpg,data/robustness/resize_0.5/05139.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0946 (9).jpg,data/robustness/noise_0.05/05139.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0946 (9).jpg,data/robustness/colour_jitter/05139.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0946 (9).jpg,data/robustness/crop_80/05139.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0614 (4).jpg,data/robustness/clean/05140.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0614 (4).jpg,data/robustness/jpeg_70/05140.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0614 (4).jpg,data/robustness/jpeg_30/05140.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0614 (4).jpg,data/robustness/blur_1.0/05140.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0614 (4).jpg,data/robustness/resize_0.5/05140.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0614 (4).jpg,data/robustness/noise_0.05/05140.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0614 (4).jpg,data/robustness/colour_jitter/05140.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0614 (4).jpg,data/robustness/crop_80/05140.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0917 (6).jpg,data/robustness/clean/05141.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0917 (6).jpg,data/robustness/jpeg_70/05141.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0917 (6).jpg,data/robustness/jpeg_30/05141.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0917 (6).jpg,data/robustness/blur_1.0/05141.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0917 (6).jpg,data/robustness/resize_0.5/05141.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0917 (6).jpg,data/robustness/noise_0.05/05141.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0917 (6).jpg,data/robustness/colour_jitter/05141.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0917 (6).jpg,data/robustness/crop_80/05141.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0358 (10).jpg,data/robustness/clean/05142.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0358 (10).jpg,data/robustness/jpeg_70/05142.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0358 (10).jpg,data/robustness/jpeg_30/05142.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0358 (10).jpg,data/robustness/blur_1.0/05142.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0358 (10).jpg,data/robustness/resize_0.5/05142.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0358 (10).jpg,data/robustness/noise_0.05/05142.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0358 (10).jpg,data/robustness/colour_jitter/05142.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0358 (10).jpg,data/robustness/crop_80/05142.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0437 (3).jpg,data/robustness/clean/05143.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0437 (3).jpg,data/robustness/jpeg_70/05143.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0437 (3).jpg,data/robustness/jpeg_30/05143.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0437 (3).jpg,data/robustness/blur_1.0/05143.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0437 (3).jpg,data/robustness/resize_0.5/05143.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0437 (3).jpg,data/robustness/noise_0.05/05143.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0437 (3).jpg,data/robustness/colour_jitter/05143.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0437 (3).jpg,data/robustness/crop_80/05143.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0423.jpg,data/robustness/clean/05144.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0423.jpg,data/robustness/jpeg_70/05144.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0423.jpg,data/robustness/jpeg_30/05144.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0423.jpg,data/robustness/blur_1.0/05144.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0423.jpg,data/robustness/resize_0.5/05144.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0423.jpg,data/robustness/noise_0.05/05144.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0423.jpg,data/robustness/colour_jitter/05144.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0423.jpg,data/robustness/crop_80/05144.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0489 (7).jpg,data/robustness/clean/05145.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0489 (7).jpg,data/robustness/jpeg_70/05145.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0489 (7).jpg,data/robustness/jpeg_30/05145.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0489 (7).jpg,data/robustness/blur_1.0/05145.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0489 (7).jpg,data/robustness/resize_0.5/05145.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0489 (7).jpg,data/robustness/noise_0.05/05145.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0489 (7).jpg,data/robustness/colour_jitter/05145.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0489 (7).jpg,data/robustness/crop_80/05145.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0030 (2).jpg,data/robustness/clean/05146.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0030 (2).jpg,data/robustness/jpeg_70/05146.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0030 (2).jpg,data/robustness/jpeg_30/05146.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0030 (2).jpg,data/robustness/blur_1.0/05146.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0030 (2).jpg,data/robustness/resize_0.5/05146.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0030 (2).jpg,data/robustness/noise_0.05/05146.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0030 (2).jpg,data/robustness/colour_jitter/05146.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0030 (2).jpg,data/robustness/crop_80/05146.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0604 (4).jpg,data/robustness/clean/05147.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0604 (4).jpg,data/robustness/jpeg_70/05147.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0604 (4).jpg,data/robustness/jpeg_30/05147.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0604 (4).jpg,data/robustness/blur_1.0/05147.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0604 (4).jpg,data/robustness/resize_0.5/05147.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0604 (4).jpg,data/robustness/noise_0.05/05147.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0604 (4).jpg,data/robustness/colour_jitter/05147.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0604 (4).jpg,data/robustness/crop_80/05147.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0158 (2).jpg,data/robustness/clean/05148.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0158 (2).jpg,data/robustness/jpeg_70/05148.jpg,0,jpeg_70,70
data/raw/CIFAKE/test/REAL/0158 (2).jpg,data/robustness/jpeg_30/05148.jpg,0,jpeg_30,30
data/raw/CIFAKE/test/REAL/0158 (2).jpg,data/robustness/blur_1.0/05148.jpg,0,blur_1.0,1.0
data/raw/CIFAKE/test/REAL/0158 (2).jpg,data/robustness/resize_0.5/05148.jpg,0,resize_0.5,0.5
data/raw/CIFAKE/test/REAL/0158 (2).jpg,data/robustness/noise_0.05/05148.jpg,0,noise_0.05,0.05
data/raw/CIFAKE/test/REAL/0158 (2).jpg,data/robustness/colour_jitter/05148.jpg,0,colour_jitter,20%
data/raw/CIFAKE/test/REAL/0158 (2).jpg,data/robustness/crop_80/05148.jpg,0,crop_80,80%
data/raw/CIFAKE/test/REAL/0956 (9).jpg,data/robustness/clean/05149.jpg,0,clean,none
data/raw/CIFAKE/test/REAL/0956 (9).jpg,data/robustness/jpeg_70/05149.jpg,0,jpeg_70,70
